USERNAME,COUNTRY_CODE,EMAIL_ADDRESS,CREDITCARD_TYPE,CUST_ID,AGE,SUBSCRIPTION_TYPE,WATCH_TOUCHPOINT,WATCH_STATUS,SUBSCRIPTION_TYPE,GENERATION,Dinosaur Planet,Isle of Man TT 2004 Review,Character,Paula Abduls Get Up & Dance,The Rise and Fall of ECW,Sick,8 Man,What the Do We Know,The Rings,Class of Nuke Em High 2,Fight club,Fighter,Full Frame Documentary Shorts,My Favorite Brunette,Lord of the Rings The Return of the King Extended Edition Bonus Material,Nature Antarctica,Neil Diamond Greatest Hits Live,Screamers,7 Seconds,Immortal Beloved,By Dawns Early Light,Seeta Aur Geeta,Strange Relations,Chump Change,Clifford Clifford Saves the Day,My Bloody Valentine,Inspector Morse 31 Death Is Now My Neighbour,Never Die Alone,Sesame Street Elmos World The Street We Live On
Barbara Mann        ,FR,Barbara.K.Mann@trashymail.com,JCB,13256,75,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Gustavo Gross       ,IT,Gustavo.B.Gross@pookmail.com,Discover,13264,42,Cancelled,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gustavo Gross       ,IT,Gustavo.B.Gross@pookmail.com,Discover,13264,42,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gustavo Gross       ,IT,Gustavo.B.Gross@pookmail.com,Discover,13264,42,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gustavo Gross       ,IT,Gustavo.B.Gross@pookmail.com,Discover,13264,42,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Allan Oddo          ,CA,Allan.L.Oddo@spambob.com,VISA,13268,72,Complete,Desktop,Occasional,HighValue,Baby_Boomers,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Allan Oddo          ,CA,Allan.L.Oddo@spambob.com,VISA,13268,72,Complete,Desktop,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Allan Oddo          ,CA,Allan.L.Oddo@spambob.com,VISA,13268,72,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
James Richard       ,CA,James.C.Richard@pookmail.com,VISA,13276,31,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
James Richard       ,CA,James.C.Richard@pookmail.com,VISA,13276,31,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Carla Deroche       ,IT,Carla.R.Deroche@trashymail.com,VISA,13280,66,Complete,Desktop,Frequent,MediumValue,Baby_Boomers,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
Carla Deroche       ,IT,Carla.R.Deroche@trashymail.com,VISA,13280,66,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
Margaret Gardner    ,IT,Margaret.T.Gardner@spambob.com,JCB,13288,NA,Complete,Desktop,FirstTime,MediumValue,Gen_Z,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Margaret Gardner    ,IT,Margaret.T.Gardner@spambob.com,JCB,13288,NA,In-Progress,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Margaret Gardner    ,IT,Margaret.T.Gardner@spambob.com,JCB,13288,NA,Complete,Desktop,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Steve Rybicki       ,IT,Steve.M.Rybicki@dodgeit.com,JCB,13292,53,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Michael Breeding    ,CA,Michael.V.Breeding@spambob.com,Discover,13296,age-36,Complete,Phone,Occasional,MediumValue,Gen_Z,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Michael Breeding    ,CA,Michael.V.Breeding@spambob.com,Discover,13296,age-36,Complete,Phone,Occasional,HighValue,Gen_Z,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Jerry Brooks        ,IT,Jerry.C.Brooks@mailinator.com,JCB,13308,age-80,In-Progress,Phone,Frequent,MediumValue,Gen_Z,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Jerry Brooks        ,IT,Jerry.C.Brooks@mailinator.com,JCB,13308,age-80,Complete,Phone,Frequent,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
James Cho           ,IT,James.N.Cho@spambob.com,Master Card,13312,67,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
James Cho           ,IT,James.N.Cho@spambob.com,Master Card,13312,67,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
James Cho           ,IT,James.N.Cho@spambob.com,Master Card,13312,67,Complete,Phone,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
Mark Kennedy        ,IT,Mark.D.Kennedy@pookmail.com,Discover,13316,33,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mark Kennedy        ,IT,Mark.D.Kennedy@pookmail.com,Discover,13316,33,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lloyd Simoneaux     ,IT,Lloyd.J.Simoneaux@dodgeit.com,Diners Club,13320,24,In-Progress,Phone,Frequent,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Lloyd Simoneaux     ,IT,Lloyd.J.Simoneaux@dodgeit.com,Diners Club,13320,24,Cancelled,Phone,Frequent,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lloyd Simoneaux     ,IT,Lloyd.J.Simoneaux@dodgeit.com,Diners Club,13320,24,Complete,Phone,Frequent,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Phyllis Thurman     ,IT,Phyllis.D.Thurman@spambob.com,VISA,13332,52,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phyllis Thurman     ,IT,Phyllis.D.Thurman@spambob.com,VISA,13332,52,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phyllis Thurman     ,IT,Phyllis.D.Thurman@spambob.com,VISA,13332,52,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Phyllis Thurman     ,IT,Phyllis.D.Thurman@spambob.com,VISA,13332,52,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Mccorkle      ,ES,Bruce.R.Mccorkle@spambob.com,Diners Club,13336,33,Complete,Phone,Occasional,LowValue,Gen_Y,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Mccorkle      ,ES,Bruce.R.Mccorkle@spambob.com,Diners Club,13336,33,Cancelled,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Bruce Mccorkle      ,ES,Bruce.R.Mccorkle@spambob.com,Diners Club,13336,33,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Mccorkle      ,ES,Bruce.R.Mccorkle@spambob.com,Diners Club,13336,33,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Bruce Mccorkle      ,ES,Bruce.R.Mccorkle@spambob.com,Diners Club,13336,33,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Mccorkle      ,ES,Bruce.R.Mccorkle@spambob.com,Diners Club,13336,33,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Mccorkle      ,ES,Bruce.R.Mccorkle@spambob.com,Diners Club,13336,33,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Ralph Childers      ,FR,Ralph.T.Childers@spambob.com,American Express,13340,78,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1
Ralph Childers      ,FR,Ralph.T.Childers@spambob.com,American Express,13340,78,Complete,Desktop,Frequent,MediumValue,Baby_Boomers,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juanita Bergman     ,AU,Juanita.J.Bergman@spambob.com,VISA,13344,NA,Complete,Phone,Occasional,MediumValue,Gen_Z,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juanita Bergman     ,AU,Juanita.J.Bergman@spambob.com,VISA,13344,NA,Complete,Phone,Occasional,HighValue,Gen_Z,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Helen Doyle         ,AU,Helen.A.Doyle@pookmail.com,Discover,13368,76,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
Helen Doyle         ,AU,Helen.A.Doyle@pookmail.com,Discover,13368,76,Complete,Desktop,Frequent,HighValue,Baby_Boomers,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
Helen Doyle         ,AU,Helen.A.Doyle@pookmail.com,Discover,13368,76,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Helen Doyle         ,AU,Helen.A.Doyle@pookmail.com,Discover,13368,76,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
William Laurent     ,AU,William.M.Laurent@spambob.com,Diners Club,13384,48,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Paul Vandegrift     ,AU,Paul.C.Vandegrift@mailinator.com,VISA,13388,72,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
Paul Vandegrift     ,AU,Paul.C.Vandegrift@mailinator.com,VISA,13388,72,Complete,Phone,Frequent,HighValue,Baby_Boomers,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Filiberto Christian ,AU,Filiberto.I.Christian@spambob.com,Diners Club,13400,59,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Jenny Barreto       ,AU,Jenny.C.Barreto@mailinator.com,Master Card,13412,77,Abandoned,Desktop,Frequent,MediumValue,Baby_Boomers,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
Jenny Barreto       ,AU,Jenny.C.Barreto@mailinator.com,Master Card,13412,77,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
Jenny Barreto       ,AU,Jenny.C.Barreto@mailinator.com,Master Card,13412,77,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Jenny Barreto       ,AU,Jenny.C.Barreto@mailinator.com,Master Card,13412,77,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Jenny Barreto       ,AU,Jenny.C.Barreto@mailinator.com,Master Card,13412,77,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
Norman Biggs        ,AU,Norman.M.Biggs@dodgeit.com,Discover,13424,age-67,Cancelled,Phone,FirstTime,MediumValue,Gen_Z,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Norman Biggs        ,AU,Norman.M.Biggs@dodgeit.com,Discover,13424,age-67,Complete,Phone,FirstTime,MediumValue,Gen_Z,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Naomi Williams      ,AU,Naomi.J.Williams@pookmail.com,American Express,13428,19,Abandoned,Phone,FirstTime,HighValue,Gen_Z,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
Naomi Williams      ,AU,Naomi.J.Williams@pookmail.com,American Express,13428,19,Complete,Desktop,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Naomi Williams      ,AU,Naomi.J.Williams@pookmail.com,American Express,13428,19,Abandoned,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
Naomi Williams      ,AU,Naomi.J.Williams@pookmail.com,American Express,13428,19,Complete,Phone,FirstTime,MediumValue,Gen_Z,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Naomi Williams      ,AU,Naomi.J.Williams@pookmail.com,American Express,13428,19,Complete,Desktop,FirstTime,MediumValue,Gen_Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Mary Nolen          ,AU,Mary.M.Nolen@spambob.com,JCB,13432,64,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ericka Harrison     ,CA,Ericka.C.Harrison@dodgeit.com,VISA,13456,73,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Ericka Harrison     ,CA,Ericka.C.Harrison@dodgeit.com,VISA,13456,73,Complete,Desktop,Occasional,MediumValue,Baby_Boomers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
Ericka Harrison     ,CA,Ericka.C.Harrison@dodgeit.com,VISA,13456,73,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
Todd Hines          ,UK,Todd.M.Hines@mailinator.com,Discover,13460,80,Complete,Desktop,Frequent,MediumValue,Baby_Boomers,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
Todd Hines          ,UK,Todd.M.Hines@mailinator.com,Discover,13460,80,Complete,Phone,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Todd Hines          ,UK,Todd.M.Hines@mailinator.com,Discover,13460,80,Complete,Desktop,Frequent,HighValue,Baby_Boomers,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
Tommy Witherspoon   ,UK,Tommy.D.Witherspoon@dodgeit.com,JCB,13472,48,Cancelled,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tommy Witherspoon   ,UK,Tommy.D.Witherspoon@dodgeit.com,JCB,13472,48,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia Kozlowski   ,DE,Georgia.J.Kozlowski@trashymail.com,Diners Club,13480,50,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Mark Clapper        ,AU,Mark.C.Clapper@pookmail.com,Diners Club,13488,20,Complete,Desktop,FirstTime,LowValue,Gen_Z,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Clapper        ,AU,Mark.C.Clapper@pookmail.com,Diners Club,13488,20,Cancelled,Desktop,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Mark Clapper        ,AU,Mark.C.Clapper@pookmail.com,Diners Club,13488,20,In-Progress,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Mark Clapper        ,AU,Mark.C.Clapper@pookmail.com,Diners Club,13488,20,Complete,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
Tim Roberts         ,AU,Tim.K.Roberts@trashymail.com,Master Card,13492,23,In-Progress,Desktop,Occasional,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
Tim Roberts         ,AU,Tim.K.Roberts@trashymail.com,Master Card,13492,23,Complete,Desktop,Occasional,LowValue,Gen_Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry Aguilar       ,UK,Henry.J.Aguilar@trashymail.com,JCB,13508,age-43,In-Progress,Phone,Occasional,HighValue,Gen_Z,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1
Judith Edwards      ,IT,Judith.T.Edwards@spambob.com,Discover,13512,40,Complete,Phone,Occasional,LowValue,Gen_Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erin Rye            ,IT,Erin.M.Rye@pookmail.com,Diners Club,13516,age-57,In-Progress,Desktop,Occasional,LowValue,Gen_Z,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erin Rye            ,IT,Erin.M.Rye@pookmail.com,Diners Club,13516,age-57,Complete,Phone,Occasional,MediumValue,Gen_Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
Erin Rye            ,IT,Erin.M.Rye@pookmail.com,Diners Club,13516,age-57,Abandoned,Phone,Occasional,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Erin Rye            ,IT,Erin.M.Rye@pookmail.com,Diners Club,13516,age-57,Cancelled,Phone,Occasional,MediumValue,Gen_Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Michael York        ,IT,Michael.E.York@spambob.com,JCB,10001,NA,Complete,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
Michael York        ,IT,Michael.E.York@spambob.com,JCB,10001,NA,Complete,Phone,FirstTime,MediumValue,Gen_Z,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Joe Jusino          ,US,Joe.D.Jusino@spambob.com,VISA,10005,32,Abandoned,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Joe Jusino          ,US,Joe.D.Jusino@spambob.com,VISA,10005,32,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Joe Jusino          ,US,Joe.D.Jusino@spambob.com,VISA,10005,32,Complete,Phone,Occasional,LowValue,Gen_Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Jusino          ,US,Joe.D.Jusino@spambob.com,VISA,10005,32,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Jusino          ,US,Joe.D.Jusino@spambob.com,VISA,10005,32,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ronald Fowler       ,IT,Ronald.J.Fowler@dodgeit.com,American Express,10009,43,Complete,Phone,Occasional,LowValue,Gen_X,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronald Fowler       ,IT,Ronald.J.Fowler@dodgeit.com,American Express,10009,43,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ronald Fowler       ,IT,Ronald.J.Fowler@dodgeit.com,American Express,10009,43,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Norbert Cantu       ,US,Norbert.T.Cantu@spambob.com,Discover,10013,55,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norbert Cantu       ,US,Norbert.T.Cantu@spambob.com,Discover,10013,55,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Norbert Cantu       ,US,Norbert.T.Cantu@spambob.com,Discover,10013,55,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Norbert Cantu       ,US,Norbert.T.Cantu@spambob.com,Discover,10013,55,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Earl Gay            ,IT,Earl.R.Gay@mailinator.com,VISA,10021,33,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Earl Gay            ,IT,Earl.R.Gay@mailinator.com,VISA,10021,33,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel Cook         ,IT,Manuel.E.Cook@trashymail.com,Master Card,10025,75,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
Dana Brownlee       ,US,Dana.M.Brownlee@spambob.com,American Express,10037,18,Complete,Desktop,FirstTime,HighValue,Gen_Z,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Dana Brownlee       ,US,Dana.M.Brownlee@spambob.com,American Express,10037,18,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dana Brownlee       ,US,Dana.M.Brownlee@spambob.com,American Express,10037,18,In-Progress,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
Mary Austin         ,US,Mary.H.Austin@mailinator.com,Diners Club,10041,57,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Mary Austin         ,US,Mary.H.Austin@mailinator.com,Diners Club,10041,57,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
